sample_id,tsd,DVL1,ANKRD65,GPR157,SLC25A33,TMEM201,PIK3CD,TMEM82,FBLIM1,MFAP2,PADI2,PADI6,KLHDC7A,PLA2G2D,CAMK2N1,LDLRAD2,GALE,SYF2,RSRP1,AUNIP,STMN1,CATSPER4,UBXN11,NR0B2,TENT5B,WDTC1,STX12,THEMIS2,LAPTM5,HCRTR1,COL16A1,PTP4A2,LCK,HPCA,AZIN2,SFPQ,TEKT2,DNALI1,FHL3,RRAGC,AKIRIN1,MACF1,NT5C1A,RLF,CITED4,IPO13,CCDC24,RPS8,PLK3,TSPAN1,DMBX1,MOB3C,RAB3B,DMRTB1,PARS2,JUN,FGGY,HOOK1,EFCAB7,AK4,LEPR,GADD45A,LRRC40,CTH,TNNI3K,DNAJB4,IFI44,TTLL7,CTBS,BCL10,DDAH1,CCN1,LMO4,GTF2B,LRRC8C,ZNF326,GLMN,EVI5,DNTTIP2,SLC35A3,LRRC39,STXBP3,TAF13,AMIGO1,GNAI3,GSTM2,CEPT1,DENND2D,CHI3L2,RSBN1,BCL2L15,AP4B1,TRIM33,TSPAN2,CASQ2,ATP1A1,PDZK1,PDE4DIP,ANP32E,CIART,CTXND2,TNFAIP8L2,LYSMD1,PIP5K1A,S100A9,NUP210L,IL6R,DCST1,BCAN,ETV3,FCRL3,SLAMF8,KCNJ9,IGSF8,SLAMF1,ADAMTS4,NDUFS2,UHMK1,HSD17B7,RGS5,BLZF1,SELP,SELL,SUCO,SLC9C2,RALGPS2,ABL2,FAM163A,CACNA1E,PTGS2,RGS18,UCHL5,ZNF281,LMOD1,ELF3,PPP1R12B,PPFIA4,YOD1,LAMB3,SYT14,ATF3,VASH2,ESRRG,TGFB2,BROX,FAM177B,DEGS1,DNAH14,H3-4,RHOU,CAPN9,ARID4B,ERO1B,WDR64,MAP1LC3C,DCDC2C,ODC1,NOL10,KCNF1,RAD51AP2,WDCP,ITSN2,EMILIN1,FNDC4,TOGARAM2,CRIM1,CEBPZ,ARHGEF33,PKDCC,ATP6V1E2,SOCS5,CALM2,FBXO11,FOXN2,ACYP2,EML6,CLHC1,RPS27A,CFAP36,PPP4R3B,CCDC85A,REL,XPO1,B3GNT2,RAB1A,SPRED2,MXD1,TGFA,DYSF,MTHFD2,M1AP,HK2,LRRTM4,CAPG,POLR1A,NEURL3,ANKRD23,VWA3B,MGAT4A,NPAS2,RPL31,ST6GAL2,TMEM37,TMEM185B,NIFK,MAP3K2,PROC,TMEM163,ACMSD,LCT,SPOPL,LRP1B,KYNU,ORC4,MMADHC,RIF1,ARL5A,CACNB4,STAM2,FMNL2,PRPF40A,ARL6IP6,GALNT13,CCDC148,RBMS1,GCG,B3GALT1,DHRS9,SSB,SLC25A12,HAT1,LNPK,EVX2,HOXD4,PDE11A,CWC22,PPP1R1C,FRZB,NCKAP1,TFPI,GULP1,ANKAR,MSTN,STK17B,HECW2,COQ10B,HSPD1,PLCL1,MAIP1,SGO2,BZW1,CASP10,FLACC1,WDR12,ZDBF2,CREB1,CCNYL1,IKZF2,ABCA12,USP37,PLCD4,ASIC4,TMEM198,ACSL3,SERPINE2,CUL3,AGFG1,CCL20,EFHD1,KCNJ13,SNORC,NGEF,NEU2,KLHL30,ANKMY1,GPR35,LHFPL4,MTMR14,IRAK2,SLC6A11,RAF1,CAND2,NUP210,CCDC174,RBSN,DAZL,RAB5A,PP2D1,ZNF385D,UBE2E1,LRRC3B,AZI2,ZCWPW2,CMTM7,TRIM71,TMPPE,PDCD6IP,TRANK1,ACVR2B,CX3CR1,CCR8,CCK,HHATL,HIGD1A,TOPAZ1,CCR9,CCR3,CCR5,SETD2,RNF123,GNAT1,POC1A,DNAH1,PRKCD,SELENOK,PDE12,ARF4,ACOX2,TAFA1,TAFA4,TMF1,FRMD4B,MDFIC2,RYBP,PPP4R2,GBE1,CADM2,CHMP2B,ZNF654,TMEM45A,ADGRG7,RPL24,NFKBIZ,MORC1,DPPA4,SLC9C1,DRD3,TIGIT,IGSF11,ARHGAP31,POPDC2,GSK3B,LRRC58,FBXO40,CASR,NEK11,KY,SLC25A36,RASA2,DIPK2A,HLTF,RNF13,TSC22D2,P2RY14,SUCNR1,MBNL1,ARHGEF26,STRIT1,TIPARP,LEKR1,SHOX2,SMC4,PPM1L,NMD3,SLITRK3,WDR49,SEC62,PRKCI,RPL22L1,GHSR,TBL1XR1,PEX5L,ATP11B,DCUN1D1,B3GNT5,KLHL24,EHHADH,LIPH,DGKG,CRYGS,KNG1,SST,BCL6,IL1RAP,ATP13A3,PPP1R2,APOD,ZDHHC19,RPL35A,HAUS3,MSX1,STK32B,SLC2A9,SOD3,KLF3,RPL9,NSUN7,BEND4,KCTD8,GABRA2,ATP10D,DCUN1D4,SPATA18,TECRL,UBA6,JCHAIN,ALB,EREG,BTC,CDKL2,USO1,ART3,CXCL10,NUP54,CCNG2,BMP2K,CFAP299,GPAT3,NKX6-1,CDS1,SLC10A6,GPRIN3,SNCA,HPGDS,DAPP1,DDIT4L,SLC39A8,NFKB1,UBE2D3,CISD2,CXXC4,TET2,CFI,FAM241A,USP53,FGF2,ABHD18,LARP1B,NAA15,RAB33B,TBC1D9,ABCE1,IQCM,TIGD4,RBM46,MAP9,GRIA2,RAPGEF2,KLHL2,MSMO1,NEK1,CLCN3,SAP30,NEIL3,WWC2,CDKN2AIP,ING2,PRIMPOL,LRP2BP,CCDC110,MTNR1A,PDCD6,TPPP,UBE2QL1,ROPN1L,MARCHF11,ZNF622,SUB1,LMBRD2,NADK2,C9,PTGER4,MROH2B,CCDC152,ZNF131,HMGCS1,PELO,ITGA1,SNX18,IL6ST,PLK2,DEPDC1B,ZSWIM6,KIF2A,LRRC70,TRAPPC13,SHLD3,ERBIN,MAST4,BDP1,LYSMD3,CHD1,MAN2A1,SRP19,TSSK1B,DMXL1,ZNF474,CCDC192,SLC12A2,LYRM7,RAPGEF6,SLC22A4,CDKL3,SEC24A,FAM53C,EGR1,ETF1,PROB1,HBEGF,SLC4A9,TMCO6,RELL2,RBM27,JAKMIP2,ADRB2,PPARGC1B,SLC6A7,CD74,MYOZ3,ZNF300,CCDC69,SLC36A1,CLINT1,IL12B,SLU7,RARS1,PANK3,DOCK2,CPEB4,NSG2,TSPAN17,PRR7,CLK4,MAML1,GFPT2,TRIM7,MYLK4,TUBB2A,FAM217A,NRN1,SMIM13,NEDD9,RANBP9,RNF182,CAP2,NUP153,DEK,RNF144B,ID4,SOX4,DCDC2,KIAA0319,NKAPL,UBD,MUCL3,LTA,LY6G5B,MSH5,SAPCD1,PSMB9,NUDT3,ETV7,CDKN1A,PIM1,DNAH8,TSPO2,MDFI,VEGFA,CDC5L,ENPP4,TDRD6,OPN5,GCM1,ELOVL5,LRRC1,MLIP,HMGCLL1,LGSN,PHF3,LMBRD1,COL19A1,DDX43,EEF1A1,TMEM30A,SENP6,TENT5A,ME1,ZNF292,CASP8AP2,FHL5,CCNC,SIM1,PRDM1,CDC40,SLC22A16,AMD1,MFSD4B,TRAF3IP2,CCN6,MARCKS,HDAC2,CALHM6,KPNA5,SLC35F1,CEP85L,CLVS2,RPS12,BCLAF1,HIVEP2,STX11,MYCT1,FBXO5,SYNJ2,SYTL3,EZR,WTAP,RPS6KA2,AHR,OSBPL3,CRHR2,INMT,SEPTIN7,CDK13,MRPL32,COBL,CASTOR2,FAM133B,GNG11,PEG10,DYNC1I1,MBLAC1,PNPLA8,IFRD1,CAPZA2,LSM8,NDUFA5,WASL,ZNF800,FLNC,GBX1,PTPRN2,LONRF1,MICU3,VPS37A,EGR3,KCTD9,TTI2,IDO1,SNAI2,PXDNL,TCEA1,SOX17,GGH,SGK3,PREX2,TRAM1,E2F5,RBIS,RIPK2,RNF19A,YWHAZ,ZNF706,AZIN1,EBAG9,ZHX1,TRMT12,LRATD2,COL22A1,GSDMD,KANK1,SLC1A1,PLIN2,RPS6,DNAJA1,AQP7,AQP3,SMC5,ABHD17B,ANXA1,GKAP1,KIF27,SEMA4D,NR4A3,TXN,SUSD1,ZBTB43,CERCAM,PRRX2,PTGES,NOXA1,STAM,ABI1,MASTL,SGMS1,EGR2,DDX21,ZNF503,WAPL,PTEN,PGAM1,R3HCC1L,SEC31B,BORCS7,PCGF6,NEURL1,SLK,ITPRIP,CCDC186,FAM204A,PLEKHA1,INPP5A,TUBGCP2,ART1,TMEM41B,RRAS2,GTF2H1,SVIP,ARL14EP,DEPDC7,CD44,PAMR1,HSD17B12,ACCS,MPEG1,DAGLA,SLC3A2,CD248,SLC29A2,PC,CHRDL2,NOX4,AMOTL1,FAM76B,CEP57,MAML2,YAP1,DCUN1D5,ZC3H12C,IL18,PAFAH1B2,SCN2B,TMEM25,SLC37A4,ETS1,ANO2,CD4,P3H3,TPI1,ENO2,RIMKLB,LMO3,INTS13,FGFR1OP2,DDN,GPD1,LIMA1,INHBE,ATP23,USP15,MON2,LEMD3,LLPH,RAB21,KRR1,NAP1L1,OSBPL8,PPP1R12A,CCDC59,CEP290,DUSP6,EEA1,ANKS1B,CORO1C,CCDC63,TRAFD1,MLXIP,CCDC62,ALOX5AP,UFM1,ELF1,DGKH,TPT1,SUGT1,KLF5,TBC1D4,UCHL3,FBXL3,NDFIP2,MBNL2,F10,RAB2B,REM2,SLC22A17,MYH6,STRN3,NFKBIA,KLHL28,LRR1,ERO1A,PSMC6,STYX,GNPNAT1,SOCS4,MAPK1IP1L,EXOC5,ARID4A,DAAM1,ZBTB1,SPTB,PALS1,ZFYVE26,FOS,PPP4R3A,FAM181A,BDKRB2,PAPOLA,DLK1,ANKRD9,INF2,PACS2,HERC2,KATNBL1,ZNF770,THBS1,OIP5,LTK,GANC,TTBK2,SHF,TRPM7,DMXL2,MAPK6,PYGO1,MYZAP,TLN2,HERC1,DENND4A,RPP25,BCL2A1,MFGE8,RGS11,ANTKMT,ADCY9,CIITA,GGA2,TLCD3B,ITGAM,ITGAX,CBLN1,IRX6,NUDT21,LCAT,DDX28,PHLPP2,ZFP1,TMEM170A,FBXO31,TRPV3,KIF1C,EIF4A1,KDM6B,TMEM88,RNF112,WSB1,NUFIP2,NSRP1,CPD,CDK5R1,CCT6B,PIGW,FKBP10,PSMC3IP,IFI35,TOB1,USP32,PPM1D,MED13,CD79B,SCN4A,GNA13,AXIN2,KPNA2,ABCA9,SOX9,FDXR,TMEM94,MYO15B,CDK3,SGSH,LPIN2,ANKRD12,TUBB6,GALNT1,MAPK4,RNF152,VPS4B,SERPINB8,SLC66A2,NDUFA11,PEX11G,PDE4A,IER2,CC2D1A,DNAJB1,YJEFN3,ZNF146,GGN,RYR1,RINL,AKT2,B9D2,MEGF8,APOE,BBC3,INAFM1,EMP3,NTF4,FLT3LG,SPACA6,CCDC106,ZNF667,TRIB3,SLC23A2,PCNA,JAG1,BTBD3,ESF1,SNRPB2,ACSS1,FOXS1,EIF2S2,TP53INP2,MYH7B,MYL9,NNAT,L3MBTL1,OSER1,FITM2,SDC4,ZNF217,DOK5,RBM38,VAPB,COL9A3,HSPA13,NRIP1,GABPA,BACH1,EVA1C,DONSON,SPATC1L,S100B,BCL2L13,GP1BB,HIC2,GGT1,KIAA1671,MN1,MAFF,ATF4,TOB2,TSPO,BRD1,ARSA,KLHL15,TAB3,CYBB,KDM6A,RP2,WAS,PPP1R3F,KANTR,SPIN3,ZXDB,RLIM,ATRX,HMGN5,ZNF711,ARMCX5,TCEAL7,TCEAL9,MORF4L2,PWWP3B,RADX,NXT2,NKRF,RPL39,UPF3B,STAG2,CCDC160,ABCD1
GTEX-12WSL-2726-SM-5CVNL,5.916666667,189.774,0.738489,18.1873,50.9465,32.0979,1.35673,0,3.79056,0.250016,236.263,0,0,0,5.39918,1.18123,1.0584,34.6483,19.7678,0.154893,3.46066,0.268067,2.03367,0.538967,0.966535,67.6374,23.4133,1.47655,5.22242,0.084191,3.66859,180.654,0.064524,0.170657,0.262142,92.6737,0.149575,0.606938,1127.75,15.8886,31.6907,12.328,8.44304,13.6286,10.385,62.2449,0.9296,386.741,2.24272,0.83013,0.00826,12.4316,0.003275,0.034311,2.41635,91.6779,3.26315,0.391339,2.96883,0.718101,0.679917,57.0308,6.72877,3.05191,0.992806,38.0596,3.72876,3.47277,0.97727,1.42901,23.8772,122.444,14.764,14.0141,1.62455,6.88392,3.45444,2.92786,22.7644,1.54102,38.3064,11.6559,33.9391,9.42068,5.11436,20.5283,2.2166,0.238231,0.255762,19.0521,0.125454,2.79597,9.14865,0.662299,57.9776,207.571,0.286942,104.125,27.2524,18.6112,0.03406,0.22895,7.23275,24.119,53.1831,0.035541,128.143,0.541991,0.02421,6.17255,0.055535,0.261749,0,9.12452,0.043695,4.38114,98.726,26.8458,0.681553,115.588,5.84064,0.433972,0.600026,2.91264,0.017362,1.68999,2.49914,0.151337,0.036086,0.046408,0.094848,13.1642,5.13947,23.2419,0.042874,40.0445,6.71742,6.82202,0.721564,0.122791,6.02811,0.206679,0.233575,1.76251,13.6535,0.018604,13.3828,0.019795,0.081124,22.1176,0.118343,15.1238,3.26816,0,3.95361,0.031076,117.81,11.3761,0.091317,0,5.65701,21.3562,7.23568,12.3606,3.20516,51.6576,30.9548,0.258266,152.41,1.58008,6.3789,59.874,19.1788,3.54304,18.0077,2.17393,0.471585,853.502,9.30398,13.8332,4.61472,0.78452,22.5089,2.75258,57.7681,8.46319,6.82496,0.136212,164.589,24.7092,0,86.6016,0.222985,3.4508,8.69821,0,36.6883,0.032642,3.25807,12.4746,115.261,0.011581,0.255799,5.37914,20.3583,12.2281,0.119599,0.28762,0,0.012878,7.25891,0.39913,0.019745,4.78646,169.496,9.42077,25.299,0.100143,7.79939,25.457,18.5336,2.95299,0.025559,0,10.513,0.065,5.1698,0.066976,19.6269,48.5279,33.6296,17.4407,0.009845,1.54763,1.04701,14.2779,0.074302,37.8595,40.879,24.4826,1.36838,1.30762,2.42041,2.39071,0.465803,11.0879,73.681,8.90073,14.0837,0.279577,23.1091,1.63774,0.990965,4.59536,2.56895,2.69322,4.40412,1.567,0.00438,1.73884,78.7145,0.823374,0.753402,9.88932,2.57547,40.8674,13.3583,0,26.1251,0.032767,0.38759,0.323765,0,175.246,1.31341,0.507723,0.023477,30.2399,14.2745,0,54.4893,38.6779,1.2405,15.4507,14.2873,0,27.7547,0.232952,1.5182,23.4182,0.390856,13.9459,1.9919,1.71953,0,0.195992,36.6709,0.745154,1.5526,0.068698,0,0.523792,143.787,60.298,0.007848,0.031628,0.052205,0.023385,27.4838,71.1183,0.022787,0.901991,2.06025,5.85273,80.1596,5.42358,46.1744,1.78093,0,0.01286,14.0623,0.520513,0,6.75525,28.1404,125.181,1.25806,20.9056,8.06887,1.13268,0.010262,640.361,3.13183,0,0,0.029843,0.026385,0,2.72571,2.21043,47.3888,9.28556,6.50787,12.0433,0,1.22618,0.13133,12.5875,5.54364,2.35532,1.70288,23.1863,7.93162,3.57763,0,148.732,0.755181,492.213,43.9963,0.146221,1.69636,5.12114,15.9068,14.8756,0.07937,0.033577,23.7576,14.707,4.61253,0.027111,13.2826,1.51183,11.5962,23.079,5.52417,30.6509,0.487185,0.081737,0.620465,1.43491,0.082332,0.275847,580.18,0.368808,19.2146,115.758,862.87,0.582396,213.428,2.57118,1.34204,0.417364,0.656821,9.53871,10.912,240.506,0.066886,0.00946,1.45089,0.010408,1.80159,6.81749,0.738152,12.4155,4.8223,0.918103,9.00157,0.034616,0.126226,0.147077,204.651,128.197,0.213752,13.4159,7.87975,3.04717,0,11.8182,0,0.097145,0.64479,1.04663,0.154491,0.148527,0.419016,24.1629,0.42946,16.0858,133.537,1.65505,0.164127,2.93965,3.90954,7.89012,71.7481,1.38636,4.26678,7.01636,12.7191,3.22225,1.71087,21.7359,0.029009,0.137358,0.010544,0.13535,0.064653,15.0427,6.50962,1.95209,1.96337,10.8713,8.82563,0,4.54874,7.69427,26.7001,2.69165,0.964832,0.351355,0,13.6242,3.43888,37.5069,0.300756,0,46.1512,42.1383,6.87003,11.6076,0.251989,1.47643,0.055276,0.758849,7.15978,9.31101,12.0071,4.98471,4.12684,50.1664,4.26117,0,4.52886,3.72297,0.906242,8.49784,2.72505,11.6733,9.12234,5.22965,10.0097,14.1723,7.51209,5.25088,0,5.84351,0.173692,0.338163,7.12633,8.62907,2.66108,5.28719,1.67492,13.7673,33.8021,15.2787,73.8778,39.2441,23.3087,0.066046,3.20491,0.499269,9.41956,0.004824,6.61272,1.02585,0.010859,164.806,18.9472,0.427043,105.974,4.02324,50.6351,0,37.7422,20.3512,11.9082,0.433253,36.3194,0.30679,22.8067,0.382063,30.0972,15.0675,2.68863,15.3997,53.245,9.69135,0.04025,7.28792,9.60196,13.5408,65.2826,0.398372,445.691,32.9554,51.4618,7.73082,1.91303,1.21991,0.199694,0.011615,6.24622,0,0.03103,0.329604,11.0622,0.7964,1.21644,5.72124,50.7893,0.07053,206.699,5.8576,0.011077,0,0.166257,201.609,16.5735,24.6345,0.688831,0,0,6.54299,1.19117,133.482,0.58686,0,11.267,10.9987,1.92586,0.252674,156.144,32.5094,15.8899,2.34437,32.7554,4.28573,6.37427,13.1313,6.87727,0.238404,0.606268,10.1671,0,15.7514,1.42659,6.43908,0,3.27395,9.0516,0.639942,1.9797,0.16361,13.9437,0.384308,1295.32,31.1438,15.0218,0.707296,7.1424,1.09814,9.93526,2.74784,55.2826,43.3579,8.8326,1.98251,1.61962,0.300153,1.78462,28.3867,6.74571,19.7082,86.5655,90.9403,9.47297,9.17892,2.53617,15.4042,1.33331,30.3816,29.3499,63.3535,2.43531,33.3002,34.8751,5.64344,2204.42,0.572637,1.85738,39.0582,2.36065,24.8071,6.78319,18.7024,4.6171,0.393049,6.51763,0.321106,18.7193,18.8779,0.964308,1.56671,1.70448,18.7766,0.706972,11.8426,1.40905,31.5818,53.9512,12.5806,15.5831,10.917,10.1836,7.56025,1.355,0.255469,4.8807,22.862,1.51681,120.592,511.126,49.8143,3.49722,9.56134,25.4808,10.3187,10.6976,19.4344,1.09057,13.9916,35.0577,103.074,1.26407,39.895,1.51849,0.352841,0.309908,2.81625,16.7952,17.9041,2.75478,7.62529,0.188028,55.61,4.27959,26.822,21.75,8.02586,8.83849,5.41211,17.1253,9.74144,32.9498,35.2919,5.25072,7.28636,5.97196,46.3626,47.9128,15.0546,12.9831,5.58339,23.2554,9.5552,5.15621,6.62131,1.97397,5.08815,5.61682,12.8341,1.64532,1.03226,1.52721,62.8552,7.10516,81.0614,5.27477,0.99474,0.40687,161.579,5.61442,6.93132,4.02721,42.0397,6.29264,10.6853,5.00534,9.24831,0.172037,4.15609,23.3646,13.2828,1.09758,1.03219,1.52512,406.504,3.4607,6.84422,0.192044,12.0414,19.1341,457.301,156.558,16.1477,0.558787,3.52291,8.95936,5.40201,11.3056,4.17285,22.8633,10.5478,60.0772,17.6017,20.7221,22.6791,1.89752,5.74545,17.1639,2.55712,23.1814,0.019167,11.137,100.029,0.831327,2.16774,20.0183,22.5087,3.18091,1698.67,4.41904,26.8976,102.502,19.8345,35.3047,16.3488,68.6489,1.43314,6.26751,0.953057,1.44932,23.2343,42.8769,173.252,4.5881,1.86312,9.89776,41.195,8.44251,10.4608,5.92478,14.9516,10.7383,5.57394,2.782,15.2635,175.042,9.20689,7.63331,23.9386,28.3308,2.38946,0.336346,26.2126,3.17119,30.8423,12.1312,36.9351,16.066,3.53596,24.8899,10.4081,5.01445,3.18555,7.46068,8.41068,1.06204,6.57009,0.943341,31.8654,13.486,2.52235,7.82623,18.4928,7.44231,1.54641,1.22003,125.869,2.59223,8.57275,66.5621,0.826994,14.1639,8.58062,1.5804,0.996314,0.386249,1.03515,29.2363,6.36268,8.56345,2.85577,4.72161,2.78714,39.9404,3.0727,318.931,125.121,7.99593,13.8894,0.61931,35.6018,15.39,15.9886,10.9318,2.13116,3.19212,3.79513,6.76735,2.58566,3.16692,39.5425,23.1469,5.8555,28.3469,3.40486,83.4781,72.96,23.1269,7.94173,17.9027,2.21491,1.53036,23.909,7.5189,2.3707,5.25114,2.35907,16.1671,10.3675,34.7797,0.20754,2.29526,12.0972,1.54947,46.9428,24.4825,0.903854,15.3033,10.6143,18.374,5.12611,3.30082,46.4289,0.389755,537.094,0.79355,25.0419,1.62901,5.01552,6.52396,3.41183,15.3669,13.0419,5.59973,1.90983,1.30676,7.07102,0.405655,0.432462,2.36942,21.5117,10.0929,9.53472,11.9562,18.0568,7.29692,0.417954,98.2132,33.5559,4.29715,20.6317,7.40285,2.09326,97.6975,7.18164,51.0871,3.20969,18.5847,121.569,21.3413,0.210284,3.29596,30.3068,11.3229,34.7335,7.62336,5.65375,2.42223,0.440385,61.0414,1.17853,1.39109,0.855332,6.1678,89.4949,85.9116,420.552,117.923,29.3734,16.6983,6.80039,3.33221,5.88903,1.44476,8.91971,1.99117,1.20562,17.3811,3.30126,0.666943,2.82536,9.82683,12.0508,2.75093,0.414864,1.52707,1.09772,6.8918,140.951,1.56143,1.32052,1.34857,4.45617,78.2802,11.2512,24.709,0.561248,11.665
