sample_id,DVL1,ANKRD65,GPR157,SLC25A33,TMEM201,PIK3CD,TMEM82,FBLIM1,MFAP2,PADI2,PADI6,KLHDC7A,PLA2G2D,CAMK2N1,LDLRAD2,GALE,SYF2,RSRP1,AUNIP,STMN1,CATSPER4,UBXN11,NR0B2,TENT5B,WDTC1,STX12,THEMIS2,LAPTM5,HCRTR1,COL16A1,PTP4A2,LCK,HPCA,AZIN2,SFPQ,TEKT2,DNALI1,FHL3,RRAGC,AKIRIN1,MACF1,NT5C1A,RLF,CITED4,IPO13,CCDC24,RPS8,PLK3,TSPAN1,DMBX1,MOB3C,RAB3B,DMRTB1,PARS2,JUN,FGGY,HOOK1,EFCAB7,AK4,LEPR,GADD45A,LRRC40,CTH,TNNI3K,DNAJB4,IFI44,TTLL7,CTBS,BCL10,DDAH1,CCN1,LMO4,GTF2B,LRRC8C,ZNF326,GLMN,EVI5,DNTTIP2,SLC35A3,LRRC39,STXBP3,TAF13,AMIGO1,GNAI3,GSTM2,CEPT1,DENND2D,CHI3L2,RSBN1,BCL2L15,AP4B1,TRIM33,TSPAN2,CASQ2,ATP1A1,PDZK1,PDE4DIP,ANP32E,CIART,CTXND2,TNFAIP8L2,LYSMD1,PIP5K1A,S100A9,NUP210L,IL6R,DCST1,BCAN,ETV3,FCRL3,SLAMF8,KCNJ9,IGSF8,SLAMF1,ADAMTS4,NDUFS2,UHMK1,HSD17B7,RGS5,BLZF1,SELP,SELL,SUCO,SLC9C2,RALGPS2,ABL2,FAM163A,CACNA1E,PTGS2,RGS18,UCHL5,ZNF281,LMOD1,ELF3,PPP1R12B,PPFIA4,YOD1,LAMB3,SYT14,ATF3,VASH2,ESRRG,TGFB2,BROX,FAM177B,DEGS1,DNAH14,H3-4,RHOU,CAPN9,ARID4B,ERO1B,WDR64,MAP1LC3C,DCDC2C,ODC1,NOL10,KCNF1,RAD51AP2,WDCP,ITSN2,EMILIN1,FNDC4,TOGARAM2,CRIM1,CEBPZ,ARHGEF33,PKDCC,ATP6V1E2,SOCS5,CALM2,FBXO11,FOXN2,ACYP2,EML6,CLHC1,RPS27A,CFAP36,PPP4R3B,CCDC85A,REL,XPO1,B3GNT2,RAB1A,SPRED2,MXD1,TGFA,DYSF,MTHFD2,M1AP,HK2,LRRTM4,CAPG,POLR1A,NEURL3,ANKRD23,VWA3B,MGAT4A,NPAS2,RPL31,ST6GAL2,TMEM37,TMEM185B,NIFK,MAP3K2,PROC,TMEM163,ACMSD,LCT,SPOPL,LRP1B,KYNU,ORC4,MMADHC,RIF1,ARL5A,CACNB4,STAM2,FMNL2,PRPF40A,ARL6IP6,GALNT13,CCDC148,RBMS1,GCG,B3GALT1,DHRS9,SSB,SLC25A12,HAT1,LNPK,EVX2,HOXD4,PDE11A,CWC22,PPP1R1C,FRZB,NCKAP1,TFPI,GULP1,ANKAR,MSTN,STK17B,HECW2,COQ10B,HSPD1,PLCL1,MAIP1,SGO2,BZW1,CASP10,FLACC1,WDR12,ZDBF2,CREB1,CCNYL1,IKZF2,ABCA12,USP37,PLCD4,ASIC4,TMEM198,ACSL3,SERPINE2,CUL3,AGFG1,CCL20,EFHD1,KCNJ13,SNORC,NGEF,NEU2,KLHL30,ANKMY1,GPR35,LHFPL4,MTMR14,IRAK2,SLC6A11,RAF1,CAND2,NUP210,CCDC174,RBSN,DAZL,RAB5A,PP2D1,ZNF385D,UBE2E1,LRRC3B,AZI2,ZCWPW2,CMTM7,TRIM71,TMPPE,PDCD6IP,TRANK1,ACVR2B,CX3CR1,CCR8,CCK,HHATL,HIGD1A,TOPAZ1,CCR9,CCR3,CCR5,SETD2,RNF123,GNAT1,POC1A,DNAH1,PRKCD,SELENOK,PDE12,ARF4,ACOX2,TAFA1,TAFA4,TMF1,FRMD4B,MDFIC2,RYBP,PPP4R2,GBE1,CADM2,CHMP2B,ZNF654,TMEM45A,ADGRG7,RPL24,NFKBIZ,MORC1,DPPA4,SLC9C1,DRD3,TIGIT,IGSF11,ARHGAP31,POPDC2,GSK3B,LRRC58,FBXO40,CASR,NEK11,KY,SLC25A36,RASA2,DIPK2A,HLTF,RNF13,TSC22D2,P2RY14,SUCNR1,MBNL1,ARHGEF26,STRIT1,TIPARP,LEKR1,SHOX2,SMC4,PPM1L,NMD3,SLITRK3,WDR49,SEC62,PRKCI,RPL22L1,GHSR,TBL1XR1,PEX5L,ATP11B,DCUN1D1,B3GNT5,KLHL24,EHHADH,LIPH,DGKG,CRYGS,KNG1,SST,BCL6,IL1RAP,ATP13A3,PPP1R2,APOD,ZDHHC19,RPL35A,HAUS3,MSX1,STK32B,SLC2A9,SOD3,KLF3,RPL9,NSUN7,BEND4,KCTD8,GABRA2,ATP10D,DCUN1D4,SPATA18,TECRL,UBA6,JCHAIN,ALB,EREG,BTC,CDKL2,USO1,ART3,CXCL10,NUP54,CCNG2,BMP2K,CFAP299,GPAT3,NKX6-1,CDS1,SLC10A6,GPRIN3,SNCA,HPGDS,DAPP1,DDIT4L,SLC39A8,NFKB1,UBE2D3,CISD2,CXXC4,TET2,CFI,FAM241A,USP53,FGF2,ABHD18,LARP1B,NAA15,RAB33B,TBC1D9,ABCE1,IQCM,TIGD4,RBM46,MAP9,GRIA2,RAPGEF2,KLHL2,MSMO1,NEK1,CLCN3,SAP30,NEIL3,WWC2,CDKN2AIP,ING2,PRIMPOL,LRP2BP,CCDC110,MTNR1A,PDCD6,TPPP,UBE2QL1,ROPN1L,MARCHF11,ZNF622,SUB1,LMBRD2,NADK2,C9,PTGER4,MROH2B,CCDC152,ZNF131,HMGCS1,PELO,ITGA1,SNX18,IL6ST,PLK2,DEPDC1B,ZSWIM6,KIF2A,LRRC70,TRAPPC13,SHLD3,ERBIN,MAST4,BDP1,LYSMD3,CHD1,MAN2A1,SRP19,TSSK1B,DMXL1,ZNF474,CCDC192,SLC12A2,LYRM7,RAPGEF6,SLC22A4,CDKL3,SEC24A,FAM53C,EGR1,ETF1,PROB1,HBEGF,SLC4A9,TMCO6,RELL2,RBM27,JAKMIP2,ADRB2,PPARGC1B,SLC6A7,CD74,MYOZ3,ZNF300,CCDC69,SLC36A1,CLINT1,IL12B,SLU7,RARS1,PANK3,DOCK2,CPEB4,NSG2,TSPAN17,PRR7,CLK4,MAML1,GFPT2,TRIM7,MYLK4,TUBB2A,FAM217A,NRN1,SMIM13,NEDD9,RANBP9,RNF182,CAP2,NUP153,DEK,RNF144B,ID4,SOX4,DCDC2,KIAA0319,NKAPL,UBD,MUCL3,LTA,LY6G5B,MSH5,SAPCD1,PSMB9,NUDT3,ETV7,CDKN1A,PIM1,DNAH8,TSPO2,MDFI,VEGFA,CDC5L,ENPP4,TDRD6,OPN5,GCM1,ELOVL5,LRRC1,MLIP,HMGCLL1,LGSN,PHF3,LMBRD1,COL19A1,DDX43,EEF1A1,TMEM30A,SENP6,TENT5A,ME1,ZNF292,CASP8AP2,FHL5,CCNC,SIM1,PRDM1,CDC40,SLC22A16,AMD1,MFSD4B,TRAF3IP2,CCN6,MARCKS,HDAC2,CALHM6,KPNA5,SLC35F1,CEP85L,CLVS2,RPS12,BCLAF1,HIVEP2,STX11,MYCT1,FBXO5,SYNJ2,SYTL3,EZR,WTAP,RPS6KA2,AHR,OSBPL3,CRHR2,INMT,SEPTIN7,CDK13,MRPL32,COBL,CASTOR2,FAM133B,GNG11,PEG10,DYNC1I1,MBLAC1,PNPLA8,IFRD1,CAPZA2,LSM8,NDUFA5,WASL,ZNF800,FLNC,GBX1,PTPRN2,LONRF1,MICU3,VPS37A,EGR3,KCTD9,TTI2,IDO1,SNAI2,PXDNL,TCEA1,SOX17,GGH,SGK3,PREX2,TRAM1,E2F5,RBIS,RIPK2,RNF19A,YWHAZ,ZNF706,AZIN1,EBAG9,ZHX1,TRMT12,LRATD2,COL22A1,GSDMD,KANK1,SLC1A1,PLIN2,RPS6,DNAJA1,AQP7,AQP3,SMC5,ABHD17B,ANXA1,GKAP1,KIF27,SEMA4D,NR4A3,TXN,SUSD1,ZBTB43,CERCAM,PRRX2,PTGES,NOXA1,STAM,ABI1,MASTL,SGMS1,EGR2,DDX21,ZNF503,WAPL,PTEN,PGAM1,R3HCC1L,SEC31B,BORCS7,PCGF6,NEURL1,SLK,ITPRIP,CCDC186,FAM204A,PLEKHA1,INPP5A,TUBGCP2,ART1,TMEM41B,RRAS2,GTF2H1,SVIP,ARL14EP,DEPDC7,CD44,PAMR1,HSD17B12,ACCS,MPEG1,DAGLA,SLC3A2,CD248,SLC29A2,PC,CHRDL2,NOX4,AMOTL1,FAM76B,CEP57,MAML2,YAP1,DCUN1D5,ZC3H12C,IL18,PAFAH1B2,SCN2B,TMEM25,SLC37A4,ETS1,ANO2,CD4,P3H3,TPI1,ENO2,RIMKLB,LMO3,INTS13,FGFR1OP2,DDN,GPD1,LIMA1,INHBE,ATP23,USP15,MON2,LEMD3,LLPH,RAB21,KRR1,NAP1L1,OSBPL8,PPP1R12A,CCDC59,CEP290,DUSP6,EEA1,ANKS1B,CORO1C,CCDC63,TRAFD1,MLXIP,CCDC62,ALOX5AP,UFM1,ELF1,DGKH,TPT1,SUGT1,KLF5,TBC1D4,UCHL3,FBXL3,NDFIP2,MBNL2,F10,RAB2B,REM2,SLC22A17,MYH6,STRN3,NFKBIA,KLHL28,LRR1,ERO1A,PSMC6,STYX,GNPNAT1,SOCS4,MAPK1IP1L,EXOC5,ARID4A,DAAM1,ZBTB1,SPTB,PALS1,ZFYVE26,FOS,PPP4R3A,FAM181A,BDKRB2,PAPOLA,DLK1,ANKRD9,INF2,PACS2,HERC2,KATNBL1,ZNF770,THBS1,OIP5,LTK,GANC,TTBK2,SHF,TRPM7,DMXL2,MAPK6,PYGO1,MYZAP,TLN2,HERC1,DENND4A,RPP25,BCL2A1,MFGE8,RGS11,ANTKMT,ADCY9,CIITA,GGA2,TLCD3B,ITGAM,ITGAX,CBLN1,IRX6,NUDT21,LCAT,DDX28,PHLPP2,ZFP1,TMEM170A,FBXO31,TRPV3,KIF1C,EIF4A1,KDM6B,TMEM88,RNF112,WSB1,NUFIP2,NSRP1,CPD,CDK5R1,CCT6B,PIGW,FKBP10,PSMC3IP,IFI35,TOB1,USP32,PPM1D,MED13,CD79B,SCN4A,GNA13,AXIN2,KPNA2,ABCA9,SOX9,FDXR,TMEM94,MYO15B,CDK3,SGSH,LPIN2,ANKRD12,TUBB6,GALNT1,MAPK4,RNF152,VPS4B,SERPINB8,SLC66A2,NDUFA11,PEX11G,PDE4A,IER2,CC2D1A,DNAJB1,YJEFN3,ZNF146,GGN,RYR1,RINL,AKT2,B9D2,MEGF8,APOE,BBC3,INAFM1,EMP3,NTF4,FLT3LG,SPACA6,CCDC106,ZNF667,TRIB3,SLC23A2,PCNA,JAG1,BTBD3,ESF1,SNRPB2,ACSS1,FOXS1,EIF2S2,TP53INP2,MYH7B,MYL9,NNAT,L3MBTL1,OSER1,FITM2,SDC4,ZNF217,DOK5,RBM38,VAPB,COL9A3,HSPA13,NRIP1,GABPA,BACH1,EVA1C,DONSON,SPATC1L,S100B,BCL2L13,GP1BB,HIC2,GGT1,KIAA1671,MN1,MAFF,ATF4,TOB2,TSPO,BRD1,ARSA,KLHL15,TAB3,CYBB,KDM6A,RP2,WAS,PPP1R3F,KANTR,SPIN3,ZXDB,RLIM,ATRX,HMGN5,ZNF711,ARMCX5,TCEAL7,TCEAL9,MORF4L2,PWWP3B,RADX,NXT2,NKRF,RPL39,UPF3B,STAG2,CCDC160,ABCD1
GTEX-111CU-1926-SM-5GZYZ,86.8656,7.87954,29.4126,3.25004,5.23245,6.98898,0,25.134,20.6135,8.72231,0.214533,0.140095,0,58.4318,4.1362,7.64372,26.4896,59.6203,0.832136,13.6437,0.047477,16.1933,0.027576,135.923,38.168,27.0551,5.36019,15.6007,0.077538,106.678,28.5617,0.606625,0.430348,1.77381,97.9597,1.67274,1.25187,20.584,32.605,23.5211,30.8619,0.085028,13.6609,86.4715,18.2738,6.41037,718.617,62.6907,3.04997,0.076069,12.9044,0.942676,0.013167,2.11358,104.934,1.17233,12.573,2.7207,5.04916,0.920354,92.5059,6.6784,2.82137,0.703981,10.4606,17.1534,3.82276,2.26983,6.48638,10.3776,234.932,16.6884,19.8817,2.95944,10.4174,8.40588,4.28843,8.79928,4.00054,3.68046,17.4063,13.2736,2.04969,11.6373,15.9694,6.88765,7.0296,16.9029,6.68722,0.378713,7.1426,15.7387,2.51326,8.28258,68.7807,0.829068,4.82477,13.2783,11.7257,0,2.84071,10.9353,27.5537,138.598,0.076374,11.5568,2.31554,2.46197,10.6385,0.010656,3.80139,0.129973,47.1856,0.385651,10.5658,48.4088,11.297,9.89089,52.602,7.50176,4.12048,0.436269,12.6865,0.019987,6.49761,7.7331,0,0.232639,1.46029,0.351837,5.60488,1.89674,127.26,4.11314,14.7061,5.19735,17.6848,24.3942,0.052866,14.9538,0.269288,0.226284,1.1836,14.0231,0.242733,76.8879,0.795057,0.186781,12.8749,0.129751,14.8519,6.32914,0,6.09523,0.965938,41.2544,12.1027,0.056067,0.189485,2.93869,13.3276,27.4041,14.6482,2.29641,32.3412,9.40819,0.451926,22.3853,1.71425,5.49173,121.895,10.0156,5.93067,2.33956,1.13811,2.5687,1497.82,21.4469,15.0543,3.61704,1.92242,18.2945,14.7653,87.6529,13.3291,30.1458,12.7473,8.12875,15.059,0.417643,39.9265,0.035407,86.6573,11.3969,1.00888,8.38731,0.010021,5.47109,19.7784,144.812,0.102214,10.6854,11.6093,18.7787,10.9707,0.673124,0.781086,0.152378,0.024709,13.0835,0.442686,0.206473,7.14662,64.0357,7.3623,10.5925,0.496279,9.07105,29.0771,19.8988,5.40273,1.40746,0.51581,31.2817,0,0.156304,1.95328,17.8813,16.8464,13.6875,7.55662,0.015111,11.0576,0.212705,11.897,0.384918,14.583,13.2791,18.1405,2.62684,1.33809,0.353288,18.6221,1.30041,11.1728,51.9081,1.03633,11.6277,0.627615,14.7072,7.26708,0.642528,3.71927,1.19947,6.41073,5.21225,1.52099,11.2153,1.26238,0.971687,0.519078,5.20397,7.81286,7.93192,14.5675,13.6004,0.327264,130.442,0.201183,10.0023,8.9614,31.9577,2.87506,6.94771,2.62235,0.036036,21.3362,4.68178,1.51521,14.1202,2.75278,10.5769,18.9257,12.1477,0.036148,22.2187,0.15128,1.77414,13.3004,0.537757,7.59413,0.512127,17.3348,0.029528,0.926266,54.6113,5.72683,1.79419,0.518451,0.15154,0.368499,0.866875,25.8477,0.012046,0.097095,1.58929,0.287163,15.0052,17.5811,0.131164,2.72665,6.98421,24.0748,28.1542,3.33357,61.0173,8.28561,0,0.01974,9.64294,17.0938,0,9.03459,9.69235,21.328,0.463454,12.08,5.83521,146.055,0.015752,659.626,29.2461,0,0.03728,0.366461,0,0.118887,0.957431,9.06146,5.68924,6.87335,11.9044,0.05667,0.024568,2.81555,0.992014,25.5124,17.1202,4.48797,3.27158,23.8539,7.27484,2.34556,0.245885,39.8413,11.2177,2.749,7.02765,0.143394,9.35693,7.87386,5.56957,12.9713,0.091372,0.06013,14.036,17.4075,27.4429,0.020807,23.3351,0.136888,10.4446,4.6486,2.0009,12.683,1.44429,7.55915,1.9989,12.2657,0.099295,4.07534,216.282,1.92598,12.8183,64.7041,1917.9,0.018624,356.509,5.00518,41.5023,4.25149,2.58349,152.335,31.4272,269.28,2.56669,0.058082,0.05923,0.007988,12.3983,14.6186,2.56724,0.044604,9.52507,1.23309,5.49911,3.6065,13.8048,0.238298,38.4617,0.810798,0,15.4341,14.1484,5.72277,0.289628,2.63104,0.073572,27.3995,4.41416,1.79075,2.88516,3.28673,5.42408,0.729156,4.84319,12.761,78.2592,3.12587,0.412244,9.07774,10.2643,4.55523,30.2888,4.0019,5.4528,3.90736,6.62919,2.58645,7.71635,17.1664,0,0.184483,0.048554,0.902943,3.31549,15.7964,13.0664,50.0257,2.5341,15.7042,12.8669,0.385869,6.36196,17.0514,3.89808,4.48772,1.92259,0.278956,0,37.7483,3.12332,0.93736,0.251807,0,32.8604,19.7462,4.45716,7.89451,0.056881,5.3121,0.036363,6.59527,8.29101,66.0749,10.6017,10.9179,6.27657,29.7161,61.9103,1.68698,13.583,8.68307,6.25968,8.16191,1.1038,17.8927,17.9565,8.7039,4.90932,11.5417,17.7375,4.68639,0,8.1857,0.566544,0.722983,38.6914,3.54377,4.8878,2.00305,0.734551,7.16351,14.2374,88.5959,60.8014,2.13559,15.0414,0.070964,13.5283,5.8485,7.46028,0.096264,9.70335,1.92426,0.141673,295.691,0.681147,8.53596,48.0775,6.51192,38.9399,0,15.476,50.6015,16.5272,2.34811,12.3795,0.087205,28.878,6.43261,22.6435,24.0333,22.3392,6.90143,1.09491,102.762,0.236829,25.7461,4.08893,24.5797,29.33,6.39706,6.97754,19.7972,24.882,14.5814,91.2529,20.6454,0.153261,1.22123,1.10181,0,0.065491,0.428092,82.1867,8.30134,14.7726,26.1244,10.3141,4.66875,283.58,123.077,0.09989,0.17931,26.6822,131.465,10.774,4.75255,1.4492,0.012638,0.150231,23.128,24.1576,0.883661,0.100836,0.099207,9.54646,11.0662,0.005877,1.55138,648.769,30.1995,23.1216,9.35184,21.2989,8.6156,4.32215,17.8817,11.6831,0.655641,18.2511,5.84696,0.024668,10.7584,2.02267,9.27695,0.804836,15.7192,10.0969,0.982282,2.40849,0.703177,3.48438,0.068726,2661.19,26.6707,5.92435,3.19863,7.11446,1.55704,5.0545,5.43272,119.011,33.4369,32.2471,10.0344,16.9709,1.07206,4.91463,27.6025,8.25459,16.0441,11.8172,7.59752,6.5846,41.6398,0.501509,5.32392,6.02072,10.5327,29.5654,14.4985,5.61455,6.85715,17.9224,10.5702,16.9094,0.058598,2.02605,31.8509,6.43384,9.2508,33.9409,17.9098,4.31482,0.255248,35.4658,0.150603,15.6214,13.9817,23.1445,7.76769,4.07008,28.2224,3.85838,19.8327,10,27.0313,92.8132,20.9589,16.4498,4.93984,6.45581,7.33215,16.3269,0.049017,42.7564,16.8596,2.65968,64.3554,936.989,59.1954,13.0623,59.1887,18.0912,9.88428,106.104,2.70222,1.90182,7.62288,2.06578,122.716,2.77307,11.5076,16.349,31.9541,32.6361,20.5923,10.676,37.9959,5.51682,6.13293,18.9764,22.7688,17.4488,14.1462,19.913,40.6766,12.9369,14.7666,11.6797,5.23101,0.516087,21.1257,27.5409,9.71051,4.12161,21.6208,22.7044,30.439,0.065698,36.9562,9.41667,12.3018,4.1561,3.47538,4.94595,80.4218,17.9417,13.9018,27.3279,2.41374,4.51227,102.388,138.341,7.81773,12.4193,3.66245,2.63281,17.7006,13.1429,14.4986,6.74129,46.937,3.22233,2.44065,72.7251,17.9001,0.318083,6.47975,11.3668,20.5202,2.71782,6.46293,19.4128,295.057,32.4843,17.3021,2.21531,7.79298,21.4402,0.198556,83.9624,52.5552,0.126134,1.3036,9.14979,13.6466,13.8251,3.92365,11.9436,4.32068,29.5276,11.2058,28.7532,11.2396,3.68742,23.1907,10.007,0.319248,52.9658,0.073549,22.7777,23.832,0.19516,8.89213,32.343,25.6157,7.79292,277.116,5.20017,47.1286,17.2391,28.149,30.8217,16.122,26.863,10.8616,18.8522,2.06527,28.9726,1.66581,17.0248,173.78,2.56092,4.75396,15.0746,21.0419,6.85337,3.02173,8.51048,19.9327,4.97523,9.22485,21.6001,19.1919,0.458696,5.78015,13.341,187.091,39.0664,0.03396,2.06041,27.8554,0.051238,11.2395,42.5655,30.2732,15.2558,10.7742,10.2666,130.948,1.3386,0.616261,7.30957,4.00271,11.6169,10.7128,4.65244,14.2353,0.947101,12.3329,13.5101,14.2784,3.95665,13.5463,1.16236,215.892,14.1474,17.0708,8.91427,5.35624,35.3895,0.075933,2.97134,3.5944,2.3715,14.5396,19.504,40.0616,5.86511,5.17624,2.73489,4.43958,45.5631,29.2184,61.2253,323.776,19.5401,6.24884,6.30861,105.63,15.3233,15.6581,7.14935,1.89601,2.7105,3.31842,40.9923,3.83479,22.3561,121.234,14.1291,4.8442,13.2597,6.50726,2.56846,14.9717,15.9237,12.8787,36.383,64.3018,14.1632,31.6914,45.4607,45.7983,32.585,10.7579,8.02365,48.7819,16.4392,1.22117,38.7228,26.7068,11.9593,71.5276,40.6507,6.80681,10.9627,86.1581,37.6065,20.6163,38.1018,21.7381,0.463649,0.776238,2.90377,28.7624,3.99626,14.1198,515.827,7.42674,82.7858,52.1451,15.3602,9.56343,6.5356,14.135,4.11402,6.16952,18.8336,34.0956,164.905,13.3103,9.71999,16.1371,17.8024,5.00895,77.4377,32.2186,1.12732,310.441,4.54521,6.91218,68.1525,7.14999,76.1788,12.5275,0.875278,11.3307,12.4739,13.2238,3.36503,4.88677,9.59338,9.10811,31.376,13.9359,10.7409,10.0328,8.22657,31.1884,2.15741,7.52147,17.7062,3.33749,52.7481,369.57,31.1791,291.966,29.914,31.6499,1.28107,6.57531,3.0107,11.7882,3.43839,4.23181,4.45597,10.5974,4.13525,3.69627,9.59874,9.01636,2.21886,9.622,4.46583,3.08908,33.4121,92.1786,0.865482,1.67587,2.6082,5.47202,88.3793,13.5945,12.5118,0.430745,23.53
